datetime,open,high,low,close,volume
2025-01-08 01:38:00,19200,19265,19130,19255,611
2025-01-08 01:39:00,19255,19410,19160,19290,920
2025-01-08 01:40:00,19290,19360,19265,19300,782
2025-01-08 01:41:00,19300,19460,19260,19395,565
2025-01-08 01:42:00,19395,19485,19340,19425,336
2025-01-08 01:43:00,19425,19465,19415,19460,610
2025-01-08 01:44:00,19460,19505,19445,19450,719
2025-01-08 01:45:00,19450,19525,19365,19470,776
2025-01-08 01:46:00,19470,19485,19425,19475,777
2025-01-08 01:47:00,19475,19495,19400,19490,659
2025-01-08 01:48:00,19490,19575,19485,19560,540
2025-01-08 01:49:00,19560,19615,19505,19575,133
2025-01-08 01:50:00,19575,19755,19525,19625,410
2025-01-08 01:51:00,19625,19645,19610,19645,212
2025-01-08 01:52:00,19645,19710,19555,19650,685
2025-01-08 01:53:00,19650,19670,19565,19635,606
2025-01-08 01:54:00,19635,19760,19615,19665,461
2025-01-08 01:55:00,19665,19710,19535,19695,457
2025-01-08 01:56:00,19695,19885,19670,19740,449
2025-01-08 01:57:00,19740,19830,19700,19790,777
2025-01-08 01:58:00,19790,19835,19685,19835,706
2025-01-08 01:59:00,19835,19890,19815,19875,120
2025-01-08 02:00:00,19875,19960,19805,19925,984
2025-01-08 02:01:00,19925,19990,19900,19910,702
2025-01-08 02:02:00,19910,20045,19905,19975,499
2025-01-08 02:03:00,19975,20035,19885,19970,444
2025-01-08 02:04:00,19970,20140,19970,20020,447
2025-01-08 02:05:00,20020,20080,19940,20035,967
2025-01-08 02:06:00,20035,20125,19960,20075,394
2025-01-08 02:07:00,20075,20250,20035,20180,860
2025-01-08 02:08:00,20180,20240,20085,20220,706
2025-01-08 02:09:00,20220,20340,20145,20245,455
2025-01-08 02:10:00,20245,20305,20195,20270,923
2025-01-08 02:11:00,20270,20305,20180,20265,564
2025-01-08 02:12:00,20265,20320,20220,20315,119
2025-01-08 02:13:00,20315,20475,20270,20335,943
2025-01-08 02:14:00,20335,20370,20230,20360,928
2025-01-08 02:15:00,20360,20555,20250,20425,161
2025-01-08 02:16:00,20425,20465,20345,20440,346
2025-01-08 02:17:00,20440,20595,20400,20470,980
2025-01-08 02:18:00,20470,20575,20365,20480,373
2025-01-08 02:19:00,20480,20545,20420,20500,216
2025-01-08 02:20:00,20500,20535,20450,20515,947
2025-01-08 02:21:00,20515,20535,20500,20510,263
2025-01-08 02:22:00,20510,20570,20465,20535,922
2025-01-08 02:23:00,20535,20600,20420,20560,597
2025-01-08 02:24:00,20560,20710,20490,20545,421
2025-01-08 02:25:00,20545,20600,20395,20575,787
2025-01-08 02:26:00,20575,20650,20525,20595,959
2025-01-08 02:27:00,20595,20725,20555,20630,780
2025-01-08 02:28:00,20630,20825,20575,20660,357
2025-01-08 02:29:00,20660,20740,20565,20705,437
2025-01-08 02:30:00,20705,20775,20570,20765,861
2025-01-08 02:31:00,20765,20835,20725,20815,381
2025-01-08 02:32:00,20815,20985,20735,20860,157
2025-01-08 02:33:00,20860,20885,20775,20855,352
2025-01-08 02:34:00,20855,21010,20735,20880,471
2025-01-08 02:35:00,20880,21040,20685,20905,720
2025-01-08 02:36:00,20905,21005,20810,20945,155
2025-01-08 02:37:00,20945,21075,20875,20980,471
2025-01-08 02:38:00,20980,21180,20875,21070,978
2025-01-08 02:39:00,21070,21175,20895,21060,361
2025-01-08 02:40:00,21060,21255,20985,21135,341
2025-01-08 02:41:00,21135,21335,21040,21180,1000
2025-01-08 02:42:00,21180,21210,21170,21195,987
2025-01-08 02:43:00,21195,21415,21120,21255,961
2025-01-08 02:44:00,21255,21325,21100,21295,939
2025-01-08 02:45:00,21295,21450,21225,21345,716
2025-01-08 02:46:00,21345,21380,21260,21375,128
2025-01-08 02:47:00,21375,21440,21270,21400,103
2025-01-08 02:48:00,21400,21465,21335,21445,689
2025-01-08 02:49:00,21445,21535,21415,21495,764
2025-01-08 02:50:00,21495,21560,21390,21485,911
2025-01-08 02:51:00,21485,21530,21440,21470,707
2025-01-08 02:52:00,21470,21530,21420,21515,524
2025-01-08 02:53:00,21515,21715,21365,21570,329
2025-01-08 02:54:00,21570,21750,21515,21585,762
2025-01-08 02:55:00,21585,21710,21545,21590,272
2025-01-08 02:56:00,21590,21725,21540,21660,366
2025-01-08 02:57:00,21660,21755,21625,21715,835
2025-01-08 02:58:00,21715,21905,21645,21745,564
2025-01-08 02:59:00,21745,21760,21690,21760,932
2025-01-08 03:00:00,21760,21870,21670,21850,233
2025-01-08 03:01:00,21850,21990,21785,21905,793
2025-01-08 03:02:00,21905,22010,21865,21940,249
2025-01-08 03:03:00,21940,22030,21815,21970,478
2025-01-08 03:04:00,21970,21985,21965,21975,236
2025-01-08 03:05:00,21975,22050,21955,22035,533
2025-01-08 03:06:00,22035,22095,22000,22095,160
2025-01-08 03:07:00,22095,22170,21870,22120,786
2025-01-08 03:08:00,22120,22155,21965,22105,105
2025-01-08 03:09:00,22105,22115,21985,22115,235
2025-01-08 03:10:00,22115,22195,22100,22145,273
2025-01-08 03:11:00,22145,22160,22110,22155,827
2025-01-08 03:12:00,22155,22245,22130,22190,420
2025-01-08 03:13:00,22190,22270,22125,22255,469
2025-01-08 03:14:00,22255,22320,22095,22285,727
2025-01-08 03:15:00,22285,22300,22220,22290,603
2025-01-08 03:16:00,22290,22530,22230,22360,751
2025-01-08 03:17:00,22360,22425,22355,22410,366
2025-01-08 03:18:00,22410,22475,22325,22450,606
2025-01-08 03:19:00,22450,22535,22325,22410,215
2025-01-08 03:20:00,22410,22460,22385,22435,989
2025-01-08 03:21:00,22435,22520,22370,22475,779
2025-01-08 03:22:00,22475,22575,22200,22510,104
2025-01-08 03:23:00,22510,22595,22455,22545,610
2025-01-08 03:24:00,22545,22630,22505,22570,391
2025-01-08 03:25:00,22570,22625,22440,22620,208
2025-01-08 03:26:00,22620,22720,22590,22700,950
2025-01-08 03:27:00,22700,22715,22655,22695,144
2025-01-08 03:28:00,22695,22775,22635,22710,849
2025-01-08 03:29:00,22710,22900,22690,22780,917
2025-01-08 03:30:00,22780,22800,22675,22795,716
2025-01-08 03:31:00,22795,22885,22785,22850,508
2025-01-08 03:32:00,22850,23000,22845,22945,497
2025-01-08 03:33:00,22945,23105,22920,22970,602
2025-01-08 03:34:00,22970,23005,22785,22990,801
2025-01-08 03:35:00,22990,23150,22940,23060,601
2025-01-08 03:36:00,23060,23170,23045,23065,533
2025-01-08 03:37:00,23065,23255,23000,23105,536
2025-01-08 03:38:00,23105,23190,23085,23115,574
2025-01-08 03:39:00,23115,23285,23060,23160,744
2025-01-08 03:40:00,23160,23300,23150,23230,547
2025-01-08 03:41:00,23230,23350,23205,23300,407
2025-01-08 03:42:00,23300,23420,23290,23350,148
2025-01-08 03:43:00,23350,23405,23280,23395,196
2025-01-08 03:44:00,23395,23515,23300,23455,359
2025-01-08 03:45:00,23455,23525,23415,23490,777
2025-01-08 03:46:00,23490,23550,23440,23525,502
2025-01-08 03:47:00,23525,23710,23490,23625,565
2025-01-08 03:48:00,23625,23850,23575,23705,449
2025-01-08 03:49:00,23705,23780,23640,23745,789
2025-01-08 03:50:00,23745,23795,23740,23780,504
2025-01-08 03:51:00,23780,23880,23695,23870,773
2025-01-08 03:52:00,23870,23925,23800,23915,932
2025-01-08 03:53:00,23915,24020,23855,23920,228
2025-01-08 03:54:00,23920,24015,23915,23975,116
2025-01-08 03:55:00,23975,24075,23900,24030,546
2025-01-08 03:56:00,24030,24100,23940,24025,188
2025-01-08 03:57:00,24025,24115,23985,24065,256
2025-01-08 03:58:00,24065,24205,24045,24110,980
2025-01-08 03:59:00,24110,24155,23960,24125,152
2025-01-09 00:00:00,24125,24170,24070,24165,968
2025-01-09 00:01:00,24165,24175,23920,24035,667
2025-01-09 00:02:00,24035,24080,23895,24060,794
2025-01-09 00:03:00,24060,24065,24010,24040,119
2025-01-09 00:04:00,24040,24090,23960,23975,584
2025-01-09 00:05:00,23975,24225,23970,24020,455
2025-01-09 00:06:00,24020,24035,23985,24000,452
2025-01-09 00:07:00,24000,24015,23940,24010,801
2025-01-09 00:08:00,24010,24145,23990,24065,400
2025-01-09 00:09:00,24065,24225,23960,24000,789
2025-01-09 00:10:00,24000,24155,23925,23975,736
2025-01-09 00:11:00,23975,24005,23740,23880,783
2025-01-09 00:12:00,23880,23925,23810,23885,605
2025-01-09 00:13:00,23885,23905,23775,23895,118
2025-01-09 00:14:00,23895,23960,23805,23905,615
2025-01-09 00:15:00,23905,23980,23830,23955,216
2025-01-09 00:16:00,23955,24065,23670,23945,903
2025-01-09 00:17:00,23945,23965,23795,23940,670
2025-01-09 00:18:00,23940,24090,23860,23990,206
2025-01-09 00:19:00,23990,24075,23895,23935,568
2025-01-09 00:20:00,23935,24015,23805,23990,204
2025-01-09 00:21:00,23990,24030,23910,23920,745
2025-01-09 00:22:00,23920,24100,23880,23965,552
2025-01-09 00:23:00,23965,24150,23965,23975,257
2025-01-09 00:24:00,23975,24095,23870,23910,525
2025-01-09 00:25:00,23910,23940,23830,23905,617
2025-01-09 00:26:00,23905,23965,23905,23925,780
2025-01-09 00:27:00,23925,24010,23755,23870,531
2025-01-09 00:28:00,23870,23950,23710,23880,972
2025-01-09 00:29:00,23880,23905,23740,23820,130
2025-01-09 00:30:00,23820,23830,23735,23805,186
2025-01-09 00:31:00,23805,23900,23500,23725,268
2025-01-09 00:32:00,23725,23805,23660,23750,688
2025-01-09 00:33:00,23750,23985,23665,23700,918
2025-01-09 00:34:00,23700,23895,23545,23735,817
2025-01-09 00:35:00,23735,23840,23640,23745,421
2025-01-09 00:36:00,23745,23755,23555,23750,817
2025-01-09 00:37:00,23750,23805,23705,23725,657
2025-01-09 00:38:00,23725,23845,23660,23720,900
2025-01-09 00:39:00,23720,23765,23620,23650,408
2025-01-09 00:40:00,23650,23680,23630,23660,229
2025-01-09 00:41:00,23660,23730,23595,23600,195
2025-01-09 00:42:00,23600,23635,23550,23550,128
2025-01-09 00:43:00,23550,23605,23480,23515,892
2025-01-09 00:44:00,23515,23760,23460,23485,481
2025-01-09 00:45:00,23485,23540,23420,23475,148
2025-01-09 00:46:00,23475,23520,23465,23485,447
2025-01-09 00:47:00,23485,23570,23225,23465,679
2025-01-09 00:48:00,23465,23605,23415,23420,782
2025-01-09 00:49:00,23420,23490,23300,23425,632
2025-01-09 00:50:00,23425,23495,23375,23435,565
2025-01-09 00:51:00,23435,23520,23365,23465,521
2025-01-09 00:52:00,23465,23525,23425,23475,179
2025-01-09 00:53:00,23475,23570,23415,23480,897
2025-01-09 00:54:00,23480,23570,23295,23490,805
2025-01-09 00:55:00,23490,23500,23320,23405,266
2025-01-09 00:56:00,23405,23410,23140,23355,625
2025-01-09 00:57:00,23355,23375,23255,23350,864
2025-01-09 00:58:00,23350,23390,23240,23360,518
2025-01-09 00:59:00,23360,23440,23260,23335,141
2025-01-09 01:00:00,23335,23405,23305,23340,910
2025-01-09 01:01:00,23340,23425,23255,23355,149
2025-01-09 01:02:00,23355,23400,23310,23360,457
2025-01-09 01:03:00,23360,23420,23280,23345,686
2025-01-09 01:04:00,23345,23415,23255,23275,837
2025-01-09 01:05:00,23275,23305,23195,23230,751
2025-01-09 01:06:00,23230,23355,23135,23215,191
2025-01-09 01:07:00,23215,23280,23140,23235,338
2025-01-09 01:08:00,23235,23255,23170,23215,384
2025-01-09 01:09:00,23215,23260,23150,23175,125
2025-01-09 01:10:00,23175,23280,23080,23125,759
2025-01-09 01:11:00,23125,23325,23020,23145,654
2025-01-09 01:12:00,23145,23355,22990,23130,614
2025-01-09 01:13:00,23130,23270,22975,23110,284
2025-01-09 01:14:00,23110,23165,23015,23090,693
2025-01-09 01:15:00,23090,23180,22980,23030,428
2025-01-09 01:16:00,23030,23080,22915,22985,284
2025-01-09 01:17:00,22985,23085,22945,22960,491
2025-01-09 01:18:00,22960,23130,22895,23005,287
2025-01-09 01:19:00,23005,23010,22935,22985,517
2025-01-09 01:20:00,22985,23085,22950,22980,499
2025-01-09 01:21:00,22980,23015,22890,22965,431
2025-01-09 01:22:00,22965,23075,22875,22915,870
2025-01-09 01:23:00,22915,23060,22910,22920,494
2025-01-09 01:24:00,22920,22990,22870,22900,129
2025-01-09 01:25:00,22900,23020,22745,22880,119
2025-01-09 01:26:00,22880,22915,22720,22830,767
2025-01-09 01:27:00,22830,22870,22750,22840,185
2025-01-09 01:28:00,22840,22840,22715,22780,272
2025-01-09 01:29:00,22780,22875,22760,22790,668
2025-01-09 01:30:00,22790,22860,22680,22820,768
2025-01-09 01:31:00,22820,23010,22795,22795,593
2025-01-09 01:32:00,22795,22885,22685,22740,747
2025-01-09 01:33:00,22740,22770,22740,22745,856
2025-01-09 01:34:00,22745,22770,22675,22710,243
2025-01-09 01:35:00,22710,22880,22700,22700,315
2025-01-09 01:36:00,22700,22705,22490,22635,750
2025-01-09 01:37:00,22635,22760,22560,22575,379
2025-01-09 01:38:00,22575,22635,22495,22545,436
2025-01-09 01:39:00,22545,22630,22525,22595,102
2025-01-09 01:40:00,22595,22620,22485,22525,813
2025-01-09 01:41:00,22525,22535,22385,22485,906
2025-01-09 01:42:00,22485,22565,22335,22450,555
2025-01-09 01:43:00,22450,22605,22255,22405,485
2025-01-09 01:44:00,22405,22445,22365,22380,108
2025-01-09 01:45:00,22380,22565,22280,22325,555
2025-01-09 01:46:00,22325,22340,22275,22310,466
2025-01-09 01:47:00,22310,22445,22250,22350,410
2025-01-09 01:48:00,22350,22445,22290,22335,820
2025-01-09 01:49:00,22335,22385,22190,22330,505
2025-01-09 01:50:00,22330,22410,22230,22335,775
2025-01-09 01:51:00,22335,22385,22225,22320,279
2025-01-09 01:52:00,22320,22390,22140,22270,976
2025-01-09 01:53:00,22270,22395,22180,22300,380
2025-01-09 01:54:00,22300,22315,22170,22290,729
2025-01-09 01:55:00,22290,22360,22115,22265,102
2025-01-09 01:56:00,22265,22415,22030,22210,542
2025-01-09 01:57:00,22210,22250,22125,22205,470
2025-01-09 01:58:00,22205,22370,22180,22190,530
2025-01-09 01:59:00,22190,22245,22185,22185,183
2025-01-09 02:00:00,22185,22420,22165,22195,176
2025-01-09 02:01:00,22195,22245,22130,22220,164
2025-01-09 02:02:00,22220,22235,22185,22200,916
2025-01-09 02:03:00,22200,22340,22125,22185,353
2025-01-09 02:04:00,22185,22220,22030,22105,632
2025-01-09 02:05:00,22105,22235,22000,22050,734
2025-01-09 02:06:00,22050,22160,22010,22040,162
2025-01-09 02:07:00,22040,22160,21905,22020,810
2025-01-09 02:08:00,22020,22050,21995,22005,725
2025-01-09 02:09:00,22005,22040,21965,21980,157
2025-01-09 02:10:00,21980,22060,21890,22010,520
2025-01-09 02:11:00,22010,22105,21905,22015,738
2025-01-09 02:12:00,22015,22040,21870,21970,203
2025-01-09 02:13:00,21970,21985,21955,21975,629
2025-01-09 02:14:00,21975,21995,21825,21950,707
2025-01-09 02:15:00,21950,21985,21915,21940,621
2025-01-09 02:16:00,21940,22010,21870,21905,240
2025-01-09 02:17:00,21905,21970,21855,21880,546
2025-01-09 02:18:00,21880,21940,21820,21905,894
2025-01-09 02:19:00,21905,21980,21850,21940,451
2025-01-09 02:20:00,21940,21945,21820,21920,158
2025-01-09 02:21:00,21920,22070,21880,21885,979
2025-01-09 02:22:00,21885,21910,21800,21855,904
2025-01-09 02:23:00,21855,21960,21755,21895,811
2025-01-09 02:24:00,21895,21935,21680,21860,730
2025-01-09 02:25:00,21860,21900,21790,21815,565
2025-01-09 02:26:00,21815,21820,21665,21745,577
2025-01-09 02:27:00,21745,21765,21615,21700,886
2025-01-09 02:28:00,21700,21770,21575,21695,106
2025-01-09 02:29:00,21695,21780,21690,21705,668
2025-01-09 02:30:00,21705,21775,21640,21710,130
2025-01-09 02:31:00,21710,21725,21635,21680,368
2025-01-09 02:32:00,21680,21765,21645,21650,963
2025-01-09 02:33:00,21650,21665,21630,21640,793
2025-01-09 02:34:00,21640,21735,21455,21595,412
2025-01-09 02:35:00,21595,21630,21455,21620,776
2025-01-09 02:36:00,21620,21745,21460,21670,999
2025-01-09 02:37:00,21670,21790,21545,21655,233
2025-01-09 02:38:00,21655,21725,21575,21650,751
2025-01-09 02:39:00,21650,21775,21585,21660,701
2025-01-09 02:40:00,21660,21710,21655,21655,386
2025-01-09 02:41:00,21655,21795,21490,21675,600
2025-01-09 02:42:00,21675,21810,21630,21655,271
2025-01-09 02:43:00,21655,21780,21500,21605,869
2025-01-09 02:44:00,21605,21670,21515,21570,638
2025-01-09 02:45:00,21570,21610,21480,21590,374
2025-01-09 02:46:00,21590,21690,21510,21530,324
2025-01-09 02:47:00,21530,21585,21495,21510,323
2025-01-09 02:48:00,21510,21545,21395,21475,360
2025-01-09 02:49:00,21475,21610,21410,21500,402
2025-01-09 02:50:00,21500,21505,21375,21465,444
2025-01-09 02:51:00,21465,21545,21435,21460,476
2025-01-09 02:52:00,21460,21530,21410,21435,760
2025-01-09 02:53:00,21435,21565,21355,21430,625
2025-01-09 02:54:00,21430,21535,21360,21390,173
2025-01-09 02:55:00,21390,21440,21360,21370,301
2025-01-09 02:56:00,21370,21425,21300,21345,381
2025-01-09 02:57:00,21345,21420,21035,21295,975
2025-01-09 02:58:00,21295,21300,21240,21285,901
2025-01-09 02:59:00,21285,21450,21235,21315,875
2025-01-09 03:00:00,21315,21345,21125,21335,986
2025-01-09 03:01:00,21335,21350,21195,21315,314
2025-01-09 03:02:00,21315,21415,21225,21305,933
2025-01-09 03:03:00,21305,21325,21255,21280,966
2025-01-09 03:04:00,21280,21360,21140,21210,973
2025-01-09 03:05:00,21210,21310,21085,21205,412
2025-01-09 03:06:00,21205,21205,21120,21155,535
2025-01-09 03:07:00,21155,21170,21040,21160,406
2025-01-09 03:08:00,21160,21210,21080,21120,438
2025-01-09 03:09:00,21120,21190,21035,21110,722
2025-01-09 03:10:00,21110,21300,21090,21140,647
2025-01-09 03:11:00,21140,21165,21105,21150,683
2025-01-09 03:12:00,21150,21200,21065,21120,281
2025-01-09 03:13:00,21120,21190,21030,21140,127
2025-01-09 03:14:00,21140,21300,21120,21135,636
2025-01-09 03:15:00,21135,21145,21120,21130,434
2025-01-09 03:16:00,21130,21275,21005,21060,860
2025-01-09 03:17:00,21060,21100,21025,21055,991
2025-01-09 03:18:00,21055,21185,21000,21025,688
2025-01-09 03:19:00,21025,21100,20955,21000,801
2025-01-09 03:20:00,21000,21010,20970,20985,508
2025-01-09 03:21:00,20985,21020,20890,20975,682
2025-01-09 03:22:00,20975,21000,20925,20930,567
2025-01-09 03:23:00,20930,20965,20780,20895,404
2025-01-09 03:24:00,20895,20985,20820,20845,732
2025-01-09 03:25:00,20845,20885,20815,20840,682
2025-01-09 03:26:00,20840,20950,20770,20780,380
2025-01-09 03:27:00,20780,20925,20755,20815,168
2025-01-09 03:28:00,20815,20860,20810,20820,477
2025-01-09 03:29:00,20820,20825,20705,20795,898
2025-01-09 03:30:00,20795,20820,20765,20770,127
2025-01-09 03:31:00,20770,20840,20680,20765,572
2025-01-09 03:32:00,20765,20830,20730,20735,356
2025-01-09 03:33:00,20735,20745,20690,20730,786
2025-01-09 03:34:00,20730,20735,20650,20705,548
2025-01-09 03:35:00,20705,20765,20675,20685,265
2025-01-09 03:36:00,20685,20780,20670,20695,859
2025-01-09 03:37:00,20695,20700,20680,20690,379
2025-01-09 03:38:00,20690,20705,20620,20655,645
2025-01-09 03:39:00,20655,20675,20565,20575,750
2025-01-09 03:40:00,20575,20665,20470,20530,415
2025-01-09 03:41:00,20530,20535,20495,20495,890
2025-01-09 03:42:00,20495,20665,20450,20490,193
2025-01-09 03:43:00,20490,20555,20480,20485,296
2025-01-09 03:44:00,20485,20530,20365,20460,950
2025-01-09 03:45:00,20460,20480,20370,20410,525
2025-01-09 03:46:00,20410,20455,20365,20415,312
2025-01-09 03:47:00,20415,20475,20345,20395,337
2025-01-09 03:48:00,20395,20440,20290,20400,112
2025-01-09 03:49:00,20400,20410,20340,20390,773
2025-01-09 03:50:00,20390,20445,20315,20360,408
2025-01-09 03:51:00,20360,20585,20355,20355,829
2025-01-09 03:52:00,20355,20520,20355,20360,432
2025-01-09 03:53:00,20360,20450,20185,20365,810
2025-01-09 03:54:00,20365,20455,20280,20330,971
2025-01-09 03:55:00,20330,20395,20295,20300,723
2025-01-09 03:56:00,20300,20330,20245,20250,821
2025-01-09 03:57:00,20250,20260,20100,20200,227
2025-01-09 03:58:00,20200,20275,20190,20190,240
2025-01-09 03:59:00,20190,20210,20120,20185,757
2025-01-10 00:00:00,20185,20325,20180,20245,998
2025-01-10 00:01:00,20245,20320,20240,20270,910
2025-01-10 00:02:00,20270,20305,20215,20265,124
2025-01-10 00:03:00,20265,20345,20260,20290,780
2025-01-10 00:04:00,20290,20375,20185,20340,327
2025-01-10 00:05:00,20340,20440,20300,20375,166
2025-01-10 00:06:00,20375,20470,20355,20425,749
2025-01-10 00:07:00,20425,20460,20380,20445,914
2025-01-10 00:08:00,20445,20495,20415,20490,842
2025-01-10 00:09:00,20490,20600,20475,20475,354
2025-01-10 00:10:00,20475,20520,20395,20500,750
2025-01-10 00:11:00,20500,20625,20420,20495,271
2025-01-10 00:12:00,20495,20615,20485,20490,878
2025-01-10 00:13:00,20490,20640,20420,20520,974
2025-01-10 00:14:00,20520,20540,20355,20530,709
2025-01-10 00:15:00,20530,20670,20525,20570,564
2025-01-10 00:16:00,20570,20685,20500,20615,173
2025-01-10 00:17:00,20615,20710,20590,20645,113
2025-01-10 00:18:00,20645,20680,20575,20670,514
2025-01-10 00:19:00,20670,20835,20610,20765,756
2025-01-10 00:20:00,20765,20940,20700,20800,227
2025-01-10 00:21:00,20800,20845,20785,20825,889
2025-01-10 00:22:00,20825,20910,20735,20740,805
2025-01-10 00:23:00,20740,20840,20615,20725,348
2025-01-10 00:24:00,20725,20860,20675,20705,746
2025-01-10 00:25:00,20705,20780,20645,20760,797
2025-01-10 00:26:00,20760,20810,20660,20805,778
2025-01-10 00:27:00,20805,20880,20700,20870,507
2025-01-10 00:28:00,20870,20900,20805,20810,293
2025-01-10 00:29:00,20810,20905,20780,20835,645
2025-01-10 00:30:00,20835,20910,20750,20815,851
2025-01-10 00:31:00,20815,20990,20790,20820,686
2025-01-10 00:32:00,20820,20830,20770,20825,866
2025-01-10 00:33:00,20825,20835,20785,20820,892
2025-01-10 00:34:00,20820,20935,20805,20825,850
2025-01-10 00:35:00,20825,20905,20810,20840,286
2025-01-10 00:36:00,20840,20920,20805,20830,933
2025-01-10 00:37:00,20830,20865,20780,20840,365
2025-01-10 00:38:00,20840,21035,20780,20880,211
2025-01-10 00:39:00,20880,20950,20835,20895,450
2025-01-10 00:40:00,20895,20990,20850,20915,788
2025-01-10 00:41:00,20915,20945,20810,20940,908
2025-01-10 00:42:00,20940,21015,20885,20935,107
2025-01-10 00:43:00,20935,21070,20870,20880,584
2025-01-10 00:44:00,20880,20935,20790,20830,798
2025-01-10 00:45:00,20830,20880,20725,20880,487
2025-01-10 00:46:00,20880,20945,20845,20870,438
2025-01-10 00:47:00,20870,20930,20755,20925,242
2025-01-10 00:48:00,20925,21075,20835,20955,386
2025-01-10 00:49:00,20955,21030,20890,20935,523
2025-01-10 00:50:00,20935,21020,20710,20915,932
2025-01-10 00:51:00,20915,20945,20785,20940,433
2025-01-10 00:52:00,20940,21050,20905,20955,509
2025-01-10 00:53:00,20955,21030,20790,20965,587
2025-01-10 00:54:00,20965,21065,20820,20950,851
2025-01-10 00:55:00,20950,21000,20850,20945,977
2025-01-10 00:56:00,20945,20975,20940,20940,952
2025-01-10 00:57:00,20940,21020,20785,21015,218
2025-01-10 00:58:00,21015,21060,20965,21030,316
2025-01-10 00:59:00,21030,21145,20960,21035,832
2025-01-10 01:00:00,21035,21150,20890,21055,492
2025-01-10 01:01:00,21055,21120,20895,21065,226
2025-01-10 01:02:00,21065,21135,20995,21075,842
2025-01-10 01:03:00,21075,21175,20955,21110,884
2025-01-10 01:04:00,21110,21175,21045,21075,834
2025-01-10 01:05:00,21075,21185,20975,21055,338
2025-01-10 01:06:00,21055,21065,21015,21050,448
2025-01-10 01:07:00,21050,21140,20995,21090,973
2025-01-10 01:08:00,21090,21205,21060,21110,101
2025-01-10 01:09:00,21110,21180,20990,21145,427
2025-01-10 01:10:00,21145,21195,20925,21095,229
2025-01-10 01:11:00,21095,21180,21075,21085,972
2025-01-10 01:12:00,21085,21145,20955,21090,403
2025-01-10 01:13:00,21090,21090,21035,21070,781
2025-01-10 01:14:00,21070,21160,20855,21075,226
2025-01-10 01:15:00,21075,21120,20935,21120,606
2025-01-10 01:16:00,21120,21150,21050,21130,929
2025-01-10 01:17:00,21130,21255,21025,21155,330
2025-01-10 01:18:00,21155,21270,21055,21115,977
2025-01-10 01:19:00,21115,21185,21075,21120,122
2025-01-10 01:20:00,21120,21195,21075,21115,456
2025-01-10 01:21:00,21115,21175,21070,21095,299
2025-01-10 01:22:00,21095,21165,21070,21135,870
2025-01-10 01:23:00,21135,21165,21075,21145,770
2025-01-10 01:24:00,21145,21230,21115,21150,248
2025-01-10 01:25:00,21150,21290,21150,21165,843
2025-01-10 01:26:00,21165,21200,21015,21160,485
2025-01-10 01:27:00,21160,21200,21100,21155,153
2025-01-10 01:28:00,21155,21290,21140,21180,707
2025-01-10 01:29:00,21180,21240,21165,21220,346
2025-01-10 01:30:00,21220,21345,21210,21230,276
2025-01-10 01:31:00,21230,21365,21215,21235,574
2025-01-10 01:32:00,21235,21290,21170,21230,111
2025-01-10 01:33:00,21230,21270,21125,21245,330
2025-01-10 01:34:00,21245,21440,21095,21210,591
2025-01-10 01:35:00,21210,21245,20955,21215,819
2025-01-10 01:36:00,21215,21305,21175,21295,433
2025-01-10 01:37:00,21295,21445,21215,21290,817
2025-01-10 01:38:00,21290,21345,21165,21285,642
2025-01-10 01:39:00,21285,21390,21150,21335,767
2025-01-10 01:40:00,21335,21335,21280,21330,774
2025-01-10 01:41:00,21330,21445,21290,21350,919
2025-01-10 01:42:00,21350,21415,21320,21385,311
2025-01-10 01:43:00,21385,21490,21375,21405,227
2025-01-10 01:44:00,21405,21450,21390,21400,773
2025-01-10 01:45:00,21400,21430,21345,21405,646
2025-01-10 01:46:00,21405,21460,21330,21400,420
2025-01-10 01:47:00,21400,21615,21330,21475,804
2025-01-10 01:48:00,21475,21485,21440,21460,137
2025-01-10 01:49:00,21460,21615,21450,21495,665
2025-01-10 01:50:00,21495,21565,21460,21515,846
2025-01-10 01:51:00,21515,21560,21480,21490,267
2025-01-10 01:52:00,21490,21710,21440,21530,792
2025-01-10 01:53:00,21530,21565,21500,21550,375
2025-01-10 01:54:00,21550,21605,21500,21590,481
2025-01-10 01:55:00,21590,21710,21505,21570,257
2025-01-10 01:56:00,21570,21655,21555,21560,126
2025-01-10 01:57:00,21560,21625,21445,21565,516
2025-01-10 01:58:00,21565,21710,21470,21560,896
2025-01-10 01:59:00,21560,21700,21555,21590,327
2025-01-10 02:00:00,21590,21735,21550,21605,226
2025-01-10 02:01:00,21605,21630,21440,21560,197
2025-01-10 02:02:00,21560,21620,21460,21540,388
2025-01-10 02:03:00,21540,21575,21480,21535,285
2025-01-10 02:04:00,21535,21620,21425,21580,907
2025-01-10 02:05:00,21580,21630,21450,21535,365
2025-01-10 02:06:00,21535,21605,21420,21560,773
2025-01-10 02:07:00,21560,21665,21540,21585,754
2025-01-10 02:08:00,21585,21660,21530,21645,723
2025-01-10 02:09:00,21645,21700,21615,21650,382
2025-01-10 02:10:00,21650,21775,21610,21625,933
2025-01-10 02:11:00,21625,21770,21540,21615,420
2025-01-10 02:12:00,21615,21670,21590,21620,195
2025-01-10 02:13:00,21620,21635,21485,21615,110
2025-01-10 02:14:00,21615,21695,21440,21600,239
